committer_contributor_id,git_log_id,committer_dt,file_name_id,file_name,add_count,del_count
27,40,2012-05-10 16:18:00,95,java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/DatabaseMetaDataTest.java,1,1
15,41,2012-05-10 08:19:30,112,java/testing/org/apache/derbyTesting/functionTests/tests/lang/TriggerTest.java,82,118
15,41,2012-05-10 08:19:30,113,java/testing/org/apache/derbyTesting/functionTests/util/streams/ByteAlphabet.java,11,4
15,41,2012-05-10 08:19:30,114,java/testing/org/apache/derbyTesting/functionTests/util/streams/CharAlphabet.java,7,0
15,42,2012-05-10 08:13:55,115,java/testing/org/apache/derbyTesting/functionTests/tests/memory/Derby5730Test.java,2,1
31,43,2012-05-10 03:41:22,72,java/engine/org/apache/derby/iapi/sql/dictionary/ConglomerateDescriptor.java,3,3
31,43,2012-05-10 03:41:22,17,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UpdateStatisticsTest.java,117,0
17,44,2012-05-09 18:49:41,116,java/testing/org/apache/derbyTesting/junit/CleanDatabaseTestSetup.java,12,0
17,44,2012-05-09 18:49:41,117,java/testing/org/apache/derbyTesting/junit/DatabasePropertyTestSetup.java,27,2
33,45,2012-05-09 17:49:28,8,java/testing/org/apache/derbyTesting/junit/BaseJDBCTestCase.java,2,1
20,47,2012-05-09 16:11:08,119,java/drda/org/apache/derby/impl/drda/AppRequester.java,7,27
20,47,2012-05-09 16:11:08,32,java/drda/org/apache/derby/impl/drda/DRDAConnThread.java,36,14
20,47,2012-05-09 16:11:08,120,java/drda/org/apache/derby/impl/drda/DRDAProtocolException.java,1,0
20,47,2012-05-09 16:11:08,110,java/engine/org/apache/derby/iapi/reference/Limits.java,1,2
33,48,2012-05-09 13:30:40,75,java/engine/org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java,4,0
17,51,2012-05-08 23:16:53,8,java/testing/org/apache/derbyTesting/junit/BaseJDBCTestCase.java,1,1
23,52,2012-05-08 18:23:54,109,java/testing/org/apache/derbyTesting/functionTests/tests/store/Derby5234Test.java,54,11
23,53,2012-05-08 15:10:18,107,java/engine/org/apache/derby/impl/store/raw/data/AllocExtent.java,1,2
23,53,2012-05-08 15:10:18,108,java/engine/org/apache/derby/impl/store/raw/data/AllocPage.java,4,4
23,53,2012-05-08 15:10:18,109,java/testing/org/apache/derbyTesting/functionTests/tests/store/Derby5234Test.java,202,0
23,53,2012-05-08 15:10:18,19,java/testing/org/apache/derbyTesting/functionTests/tests/store/_Suite.java,1,0
15,54,2012-05-08 11:29:58,75,java/engine/org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java,3,3
15,54,2012-05-08 11:29:58,115,java/testing/org/apache/derbyTesting/functionTests/tests/memory/Derby5730Test.java,165,0
15,54,2012-05-08 11:29:58,126,java/testing/org/apache/derbyTesting/functionTests/tests/memory/_Suite.java,1,0
15,55,2012-05-08 11:22:18,127,java/engine/org/apache/derby/impl/sql/execute/GenericTriggerExecutor.java,5,1
23,56,2012-05-07 13:23:17,128,java/engine/org/apache/derby/impl/jdbc/authentication/SpecificAuthenticationServiceImpl.java,4,2
23,56,2012-05-07 13:23:17,129,java/testing/org/apache/derbyTesting/functionTests/tests/lang/ErrorCodeTest.java,1,1
23,56,2012-05-07 13:23:17,99,java/testing/org/apache/derbyTesting/functionTests/tests/lang/NativeAuthenticationServiceTest.java,39,3
15,57,2012-05-07 09:05:48,75,java/engine/org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java,0,4
33,58,2012-05-07 08:35:50,130,java/client/org/apache/derby/client/am/LogicalConnection.java,37,21
33,59,2012-05-07 08:18:10,75,java/engine/org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java,22,79
33,61,2012-05-07 05:00:46,75,java/engine/org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java,0,10
33,62,2012-05-05 04:22:01,8,java/testing/org/apache/derbyTesting/junit/BaseJDBCTestCase.java,9,1
33,64,2012-05-03 08:49:31,116,java/testing/org/apache/derbyTesting/junit/CleanDatabaseTestSetup.java,17,5
33,65,2012-05-03 08:30:33,131,java/engine/org/apache/derby/iapi/sql/dictionary/GenericDescriptorList.java,0,16
33,65,2012-05-03 08:30:33,13,java/engine/org/apache/derby/iapi/sql/dictionary/TableDescriptor.java,7,11
33,65,2012-05-03 08:30:33,83,java/engine/org/apache/derby/impl/sql/compile/DMLModStatementNode.java,13,21
33,65,2012-05-03 08:30:33,132,java/engine/org/apache/derby/impl/sql/compile/DeleteNode.java,4,5
33,65,2012-05-03 08:30:33,133,java/engine/org/apache/derby/impl/sql/compile/UpdateNode.java,4,5
33,65,2012-05-03 08:30:33,71,java/engine/org/apache/derby/impl/sql/execute/AlterTableConstantAction.java,4,9
33,65,2012-05-03 08:30:33,134,java/engine/org/apache/derby/impl/sql/execute/DropTableConstantAction.java,3,5
33,65,2012-05-03 08:30:33,135,java/engine/org/apache/derby/impl/sql/execute/TriggerInfo.java,3,3
33,66,2012-05-03 04:24:22,130,java/client/org/apache/derby/client/am/LogicalConnection.java,21,21
33,67,2012-05-02 16:19:41,136,java/engine/org/apache/derby/impl/sql/compile/PrivilegeNode.java,3,0
23,68,2012-05-02 15:55:32,137,java/engine/org/apache/derby/impl/store/raw/data/StoredPage.java,29,5
23,68,2012-05-02 15:55:32,138,java/testing/org/apache/derbyTesting/functionTests/tests/lang/AlterTableTest.java,214,2
15,69,2012-05-02 09:34:59,8,java/testing/org/apache/derbyTesting/junit/BaseJDBCTestCase.java,44,0
15,69,2012-05-02 09:34:59,139,java/testing/org/apache/derbyTesting/junit/JDBCPerfTestCase.java,2,2
15,70,2012-05-02 07:16:38,140,java/testing/org/apache/derbyTesting/functionTests/tests/lang/OrderByAndSortAvoidance.java,24,24
